,Problem,Step,Skill,Opportunity,Predicted Error Rate (Original),Student_ID,Success,Calculated Opportunity,Success_opportunity,Fail_opportunity
3107,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,5,0.2351,42,1,5,4,1
3108,CIRCLE_RADIUS,(AREA QUESTION2),ALT:CIRCLE-AREA,8,0.2232,42,1,8,7,1
3109,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,6,0.2223,42,1,6,5,1
3110,CIRCLE_RADIUS,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,5,0.2887,42,1,5,4,1
3111,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,6,0.3599,42,1,6,4,2
3112,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,6,0.2738,42,1,6,5,1
3113,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,7,0.21,42,0,7,5,2
3114,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,7,0.3495,42,0,7,4,3
3115,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),ALT:CIRCLE-AREA,9,0.2056,42,0,9,7,2
3116,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,7,0.2594,42,1,7,6,1
3117,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,8,0.3391,42,1,8,5,3
3118,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,10,0.1891,42,1,10,8,2
3119,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,8,0.1982,42,1,8,6,2
3120,DOG_ON_A_ROPE,(AREA QUESTION1),ALT:CIRCLE-AREA,11,0.1737,42,1,11,9,2
3121,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,9,0.1869,42,1,9,7,2
3122,CIRCLE_RADIUS,(AREA QUESTION2),ALT:CIRCLE-AREA,12,0.1592,42,1,12,10,2
3123,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,10,0.1761,42,1,10,8,2
3124,CIRCLE_RADIUS,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,8,0.2455,42,1,8,7,1
3125,TROGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,17,0.0791,42,1,17,17,0
3126,TROGS,(TROG-HEIGHT QUESTION1),ALT:TRIANGLE-SIDE,7,0.4196,42,0,7,3,4
3127,TROGS,(TROG-AREA QUESTION1),ALT:TRIANGLE-AREA,8,0.2239,42,0,8,5,3
3128,TROGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,8,0.2736,42,1,8,6,2
3129,TROGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,18,0.0783,42,1,18,18,0
3130,TROGS,(TROG-HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,8,0.4105,42,1,8,4,4
3131,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,9,0.2167,42,1,9,6,3
3132,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,9,0.2736,42,0,9,6,3
3133,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,19,0.0775,42,1,19,19,0
3134,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,9,0.4015,42,0,9,4,5
3135,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,10,0.2096,42,1,10,7,3
3136,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,10,0.2736,42,1,10,7,3
3137,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,20,0.0767,42,1,20,20,0
3138,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,13,0.1458,42,1,13,11,2
3139,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,11,0.2736,42,1,11,8,3
3140,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,12,0.2736,42,0,12,8,4
3141,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,13,0.2736,42,1,13,9,4
3142,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,14,0.2736,42,1,14,10,4
3143,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),ALT:CIRCLE-AREA,14,0.1333,42,1,14,12,2
3144,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:COMPOSE-BY-ADDITION,15,0.2736,42,0,15,10,5
3145,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,21,0.076,42,1,21,21,0
3146,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),ALT:CIRCLE-AREA,15,0.1217,42,1,15,13,2
3147,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,16,0.2736,42,0,16,10,6
3148,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),ALT:COMPOSE-BY-ADDITION,17,0.2736,42,1,17,11,6
3149,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:CIRCLE-AREA,16,0.111,42,1,16,14,2
3150,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),ALT:CIRCLE-AREA,17,0.1011,42,1,17,15,2
3151,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),ALT:CIRCLE-AREA,18,0.092,42,1,18,16,2
3152,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,18,0.2736,42,1,18,12,6
3153,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,11,0.1706,42,1,11,10,1
3154,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),ALT:CIRCLE-AREA,19,0.0837,42,1,19,17,2
3155,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,22,0.0752,42,1,22,22,0
3156,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,19,0.2736,42,0,19,12,7
3157,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,11,0.2027,42,1,11,8,3
3158,POGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,23,0.0744,42,1,23,23,0
3159,POGS,(POG-AREA QUESTION1),ALT:CIRCLE-AREA,20,0.076,42,1,20,18,2
3160,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,20,0.2736,42,1,20,13,7
3161,POGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,24,0.0737,42,1,24,24,0
3162,POGS,(POG-AREA QUESTION2),ALT:CIRCLE-AREA,21,0.069,42,0,21,18,3
3163,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,21,0.2736,42,1,21,14,7
3164,POGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,25,0.0729,42,1,25,25,0
3165,POGS,(POG-AREA QUESTION3),ALT:CIRCLE-AREA,22,0.0626,42,1,22,19,3
3166,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,22,0.2736,42,1,22,15,7
3167,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,12,0.1959,42,1,12,9,3
3168,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,12,0.1552,42,0,12,10,2
3169,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,13,0.1409,42,1,13,11,2
3170,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,14,0.1277,42,1,14,12,2
3171,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,13,0.1894,42,1,13,10,3
3172,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,15,0.1156,42,1,15,13,2
3173,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,16,0.1045,42,1,16,14,2
3174,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,17,0.0943,42,1,17,15,2
3175,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,14,0.183,42,1,14,11,3
3176,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,18,0.0851,42,1,18,16,2
3177,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,19,0.0767,42,1,19,17,2
3178,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,20,0.069,42,1,20,18,2
3179,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,9,0.329,42,1,9,6,3
3180,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,9,0.2322,42,1,9,8,1
3181,RECTANGLE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,1,0.274,43,1,1,1,0
3182,RECTANGLE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,2,0.2109,43,1,2,2,0
3183,RECTANGLE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.1286,43,1,1,1,0
3184,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.1274,43,1,2,2,0
3185,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,3,0.1262,43,1,3,3,0
3186,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.3517,43,0,1,0,1
3187,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.125,43,1,4,4,0
3188,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,5,0.1238,43,1,5,5,0
3189,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.3517,43,1,2,1,1
3190,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,6,0.1226,43,1,6,6,0
3191,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,7,0.1214,43,1,7,7,0
3192,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.3517,43,1,3,2,1
3193,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,3,0.1592,43,1,3,3,0
3194,PARALLELOGRAM_ABDE,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,4,0.1183,43,1,4,4,0
3195,PARALLELOGRAM_ABDE,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,8,0.1202,43,1,8,8,0
3196,SQUARE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,9,0.1191,43,1,9,9,0
3197,SQUARE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,5,0.0868,43,1,5,5,0
3198,SQUARE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,6,0.0631,43,1,6,6,0
3199,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,10,0.1179,43,1,10,10,0
3200,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,11,0.1168,43,0,11,10,1
3201,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,12,0.1156,43,1,12,11,1
3202,PAINTING_THE_WALL,(WALL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,13,0.1145,43,1,13,12,1
3203,PAINTING_THE_WALL,(WALL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,14,0.1134,43,1,14,13,1
3204,PAINTING_THE_WALL,(WALL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,15,0.1123,43,1,15,14,1
3205,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,4,0.3517,43,0,4,2,2
3206,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,5,0.3517,43,1,5,3,2
3207,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,6,0.3517,43,1,6,4,2
3208,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,1,0.719,43,0,1,0,1
3209,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,1,0.6656,43,0,1,0,1
3210,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,1,0.7272,43,0,1,0,1
3211,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,2,0.6764,43,1,2,1,1
3212,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,2,0.6118,43,1,2,1,1
3213,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,2,0.6447,43,1,2,1,1
3214,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,3,0.5552,43,1,3,2,1
3215,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,3,0.621,43,1,3,2,1
3216,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,3,0.5626,43,1,3,2,1
3217,TRIANGLE_ABC,(AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.3584,43,1,1,1,0
3218,TRIANGLE_ABC,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,1,0.5658,43,1,1,1,0
3219,TRIANGLE_ABC,(BASE QUESTION3),ALT:TRIANGLE-SIDE,2,0.5566,43,1,2,2,0
3220,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,2,0.3488,43,0,2,1,1
3221,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,1,0.7372,43,0,1,0,1
3222,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,1,0.6651,43,1,1,1,0
3223,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,2,0.6307,43,1,2,2,0
3224,TRIANGLE_RECTANGLE,(BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,1,0.4795,43,0,1,0,1
3225,TRIANGLE_RECTANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,3,0.3392,43,1,3,2,1
3226,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,4,0.3298,43,0,4,2,2
3227,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,2,0.4513,43,0,2,0,2
3228,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,3,0.4234,43,1,3,1,2
3229,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,4,0.3959,43,1,4,2,2
3230,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,5,0.3205,43,0,5,2,3
3231,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,5,0.3692,43,1,5,3,2
3232,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,6,0.3432,43,1,6,4,2
3233,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,7,0.3181,43,1,7,5,2
3234,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,6,0.3114,43,0,6,2,4
3235,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,8,0.294,43,1,8,6,2
3236,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,9,0.271,43,1,9,7,2
3237,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,10,0.2492,43,1,10,8,2
3238,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,2,0.6545,43,1,2,1,1
3239,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,3,0.5948,43,0,3,2,1
3240,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,4,0.558,43,1,4,3,1
3241,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,7,0.3024,43,1,7,3,4
3242,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,8,0.2936,43,0,8,3,5
3243,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,11,0.2286,43,1,11,9,2
3244,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,12,0.2092,43,1,12,10,2
3245,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,13,0.191,43,1,13,11,2
3246,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,9,0.2849,43,1,9,4,5
3247,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,14,0.1741,43,1,14,12,2
3248,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,15,0.1584,43,1,15,13,2
3249,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,16,0.1439,43,1,16,14,2
3250,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,10,0.2764,43,0,10,4,6
3251,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,17,0.1305,43,1,17,15,2
3252,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,18,0.1181,43,1,18,16,2
3253,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,19,0.1068,43,1,19,17,2
3254,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,3,0.5613,43,0,3,1,2
3255,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,5,0.5204,43,0,5,3,2
3256,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,6,0.4827,43,1,6,4,2
3257,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,11,0.268,43,0,11,4,7
3258,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,12,0.2598,43,1,12,5,7
3259,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,13,0.2517,43,1,13,6,7
3260,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,14,0.2439,43,0,14,6,8
3261,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,15,0.2362,43,1,15,7,8
3262,TRIANGLE_ABC,(AREA QUESTION1),ALT:TRIANGLE-AREA,16,0.2286,43,1,16,8,8
3263,TRIANGLE_ABC,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,3,0.5473,43,1,3,3,0
3264,TRIANGLE_ABC,(BASE QUESTION3),ALT:TRIANGLE-SIDE,4,0.5381,43,1,4,4,0
3265,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,17,0.2213,43,1,17,9,8
3266,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,4,0.4636,43,0,4,1,3
3267,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,7,0.4451,43,1,7,5,2
3268,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,8,0.4082,43,1,8,6,2
3269,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,5,0.3686,43,1,5,2,3
3270,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,9,0.3722,43,1,9,7,2
3271,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,10,0.3377,43,1,10,8,2
3272,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,6,0.2828,43,1,6,3,3
3273,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,11,0.3047,43,1,11,9,2
3274,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,12,0.2737,43,1,12,10,2
3275,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,7,0.2103,43,0,7,3,4
3276,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,13,0.2447,43,1,13,11,2
3277,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,14,0.2179,43,1,14,12,2
3278,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,8,0.1525,43,1,8,4,4
3279,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,15,0.1932,43,1,15,13,2
3280,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,16,0.1707,43,1,16,14,2
3281,CIRCLE_O,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,1,0.5045,43,0,1,0,1
3282,CIRCLE_O,(AREA QUESTION1),ALT:CIRCLE-AREA,1,0.4618,43,0,1,0,1
3283,CIRCLE_O,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,1,0.3718,43,0,1,0,1
3284,CIRCLE_O,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,1,0.4395,43,1,1,1,0
3285,CIRCLE_O,(AREA QUESTION2),ALT:CIRCLE-AREA,2,0.436,43,0,2,0,2
3286,CIRCLE_O,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,2,0.355,43,0,2,0,2
3287,CIRCLE_O,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,2,0.493,43,0,2,0,2
3288,CIRCLE_O,(AREA QUESTION4),ALT:CIRCLE-AREA,3,0.4106,43,0,3,0,3
3289,CIRCLE_O,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,2,0.4215,43,0,2,1,1
3290,CIRCLE_O,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,3,0.4816,43,1,3,1,2
3291,CIRCLE_O,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,3,0.4037,43,1,3,2,1
3292,CIRCLE_O,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,3,0.3385,43,0,3,0,3
3293,LAWN_SPRINKLER,(AREA QUESTION1),ALT:CIRCLE-AREA,4,0.3857,43,1,4,1,3
3294,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,4,0.4702,43,0,4,1,3
3295,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,4,0.3861,43,0,4,2,2
3296,DOG_ON_A_ROPE,(AREA QUESTION1),ALT:CIRCLE-AREA,5,0.3613,43,0,5,1,4
3297,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,4,0.3225,43,0,4,0,4
3298,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),ALT:CIRCLE-AREA,6,0.3376,43,0,6,1,5
3299,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,16,0.1112,43,0,16,14,2
3300,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,7,0.3517,43,0,7,4,3
3301,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,5,0.4588,43,1,5,2,3
3302,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,7,0.3147,43,0,7,1,6
3303,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,5,0.3068,43,0,5,0,5
3304,CIRCLE_RADIUS,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,5,0.3689,43,0,5,2,3
3305,CIRCLE_RADIUS,(AREA QUESTION2),ALT:CIRCLE-AREA,8,0.2927,43,1,8,2,6
3306,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,6,0.2916,43,1,6,1,5
3307,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,6,0.4475,43,0,6,2,4
3308,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,6,0.3519,43,0,6,2,4
3309,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,7,0.2768,43,0,7,1,6
3310,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,7,0.4362,43,1,7,3,4
3311,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,7,0.3353,43,1,7,3,4
3312,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),ALT:CIRCLE-AREA,9,0.2716,43,1,9,3,6
3313,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,8,0.425,43,1,8,4,4
3314,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,10,0.2515,43,0,10,3,7
3315,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,8,0.2625,43,1,8,2,6
3316,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,9,0.4139,43,1,9,5,4
3317,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,8,0.3191,43,1,8,4,4
